"Guid","CurrencyIsoCode","Name","SBQQ__ProcessInputID__c","SBQQ__QuoteId__c","SBQQ__Value__c"
0130aac8-4721-4baf-8d06-a34a97d3bf7c,USD,a0Z3h000001ObfO,ab0c07e8-99e5-40f8-9331-816d50f9e79a,5b1214d7-4685-403c-81a0-209524f50e68,"#N/A"
0133eab4-e47b-406a-8a25-d5d3210dd8a7,USD,a0Z3h000001Oblm,748d4797-2321-4299-9af1-89464cd93ddd,91cd52c0-9fa9-4ba5-a4f6-efac883f157d,Include Professional Services
01545338-df95-409a-86e5-f9ab0e8b21a2,USD,a0Z3h000001ObZl,748d4797-2321-4299-9af1-89464cd93ddd,7f59852b-5a8a-459e-a088-26b8adb0443b,Include Professional Services
01a1275c-9036-49df-ac78-bc0f76ee3bc9,USD,a0Z3h000001Obqk,418662ec-841c-4335-8325-ebb11be36bec,7beccc8a-ced8-48c2-a2e1-9ca2fc889c47,Enterprise
01b2dc5a-cd78-463c-aca0-dfa113c2b04b,USD,a0Z3h000001Obki,c24f1eb5-790b-476d-92bb-aa508f70194e,fcd0c26d-a101-414d-a89a-f82aa6492607,500.0
01b4d2b0-1f39-4ffa-a322-cd98cb5feaa4,USD,a0Z3h000001ObkC,ab0c07e8-99e5-40f8-9331-816d50f9e79a,59eb12de-ee57-4258-8559-1542da02cff1,"#N/A"
01c81ca3-01db-405d-b798-ff4547cf6876,USD,a0Z3h000001ObP4,75572e99-0820-41b4-9d63-dcec60068dec,ee3405b1-f711-4c39-946b-1070cedba77d,Yes
01d4df22-de4c-4bce-b0ec-9602d5e5b983,USD,a0Z3h000001Obso,748d4797-2321-4299-9af1-89464cd93ddd,ec7e19bd-12e1-4e03-9c4f-44555af195aa,Include Professional Services
0200b6ed-6b6a-48a5-808e-cd02d66a430f,USD,a0Z3h000001ObVO,c24f1eb5-790b-476d-92bb-aa508f70194e,202de8fd-b305-400b-823a-c2f8d6448967,2000.0
0210a074-9f4a-459f-87f4-e229cfbd1025,USD,a0Z3h000001Oc0m,748d4797-2321-4299-9af1-89464cd93ddd,8959727b-83eb-4b39-aa3f-48ec84d04892,Include Professional Services
022d6646-c810-43f5-9dfd-d9e8df6fc0f6,USD,a0Z3h000001ObZt,c24f1eb5-790b-476d-92bb-aa508f70194e,ce6feac0-00fc-4c8b-bf35-f1aee9290c49,132000.0
0239a87e-b6f8-479d-b171-d5bdb14fe124,USD,a0Z3h000001ObkF,e60fc2ed-a2d0-48a1-817a-28fc0b4d6dd9,59eb12de-ee57-4258-8559-1542da02cff1,"#N/A"
02460253-7f65-4840-8473-512402e2cc5e,USD,a0Z3h000001ObLu,748d4797-2321-4299-9af1-89464cd93ddd,97bc17be-24b5-402b-a861-7aab2f9b1e0e,Include Professional Services
025f6811-478d-4a5e-922f-3f288dea3b3e,USD,a0Z3h000001ObwJ,75572e99-0820-41b4-9d63-dcec60068dec,e0453d70-0507-4d71-8ce8-9291c2091ece,Yes
0298783b-a4bd-4805-9152-722a33f7a2b2,USD,a0Z3h000001ObX2,418662ec-841c-4335-8325-ebb11be36bec,1878c50b-7dbe-49e3-9a6b-2cd6a6455011,Enterprise
02a1d1cc-04d9-4c99-bc65-9bcc8122e662,USD,a0Z3h000001ObqN,418662ec-841c-4335-8325-ebb11be36bec,7c8e2f82-b68c-477f-9e35-af41edcf9c4c,Enterprise
02a99368-4642-4470-9961-d5f28714c39e,USD,a0Z3h000001Obva,cb2e780c-22ae-48a7-bbea-fbb6c51dd523,930395c4-c188-4cb3-be1f-e9324e207ff6,"#N/A"
02b63ac4-7dd2-45ab-9cae-52f0e7e18689,USD,a0Z3h000001ObqY,e60fc2ed-a2d0-48a1-817a-28fc0b4d6dd9,9bea378c-ac6c-42a4-9506-9801ca45cf80,"#N/A"
02d22f53-47cc-479f-876d-416f6acd723f,USD,a0Z3h000001ObfH,8e175aa4-6b40-4962-8cd1-eceb480da5ce,5b1214d7-4685-403c-81a0-209524f50e68,End to End Solution
02d883c2-17dd-4cb6-a3cb-4bd1b25d78fe,USD,a0Z3h000001ObzJ,cb2e780c-22ae-48a7-bbea-fbb6c51dd523,f3c45e1c-a2b5-4492-b1a6-95fddf53beca,"#N/A"
02e64a11-d8df-4df2-b2cb-22c96fe8d148,USD,a0Z3h000001Obi2,418662ec-841c-4335-8325-ebb11be36bec,9fed653a-b746-4fed-baa1-889cbfff7030,Enterprise
02e72511-2615-4cde-9e22-dc5ad6227716,USD,a0Z3h000001Obbj,418662ec-841c-4335-8325-ebb11be36bec,8f69a928-345b-44ee-8eef-96ec119c9217,Enterprise
033daf9c-9f48-4c36-b0f7-f393a5a6e13f,USD,a0Z3h000001ObSp,8e175aa4-6b40-4962-8cd1-eceb480da5ce,77a2e51d-8ee1-4559-b55d-e7783c3ae667,End to End Solution
0360dc89-a15c-4a85-98ee-44f83737f9fa,USD,a0Z3h000001ObiF,75572e99-0820-41b4-9d63-dcec60068dec,ea3f62d3-db3a-4494-8ef5-b0fe352ef0fa,Yes
0375244e-9b42-4291-ac6b-20c92a70d401,USD,a0Z3h000001ObME,75572e99-0820-41b4-9d63-dcec60068dec,f49e179e-3053-491c-8f0b-d500a6bbae73,Yes
0394515b-5350-4239-a12b-4036e51cca07,USD,a0Z3h000001ObWM,e60fc2ed-a2d0-48a1-817a-28fc0b4d6dd9,28cc83da-f29b-4dbf-9b6b-a3d8a50fd637,"#N/A"
039cf012-6277-4b00-ae35-b57feee0bc6c,USD,a0Z3h000001ObXT,c24f1eb5-790b-476d-92bb-aa508f70194e,b72a0ebf-24ec-474d-a7e6-4c32f4523bb9,3500.0
03e8dc68-90be-47d7-9200-e6b4402fc5f0,USD,a0Z3h000001ObSX,75572e99-0820-41b4-9d63-dcec60068dec,97b71e91-f92e-49c7-8698-57a65bad7f0b,Yes
03fe2b54-d6f8-4ef9-991a-7059f6c6ae17,USD,a0Z3h000001ObTH,4a73489b-5de8-4bb0-b40a-ccc6b1cc2ec3,de0ee464-2323-413b-9ab2-14465e1e163a,"#N/A"
0409e774-da51-463c-a2a9-96c0cb716159,USD,a0Z3h000001ObRI,c24f1eb5-790b-476d-92bb-aa508f70194e,179aa510-70cd-4c41-9c91-2a02b1b95eb6,240.0
040fa941-6d0b-4d43-87e8-f1421fafe903,USD,a0Z3h000001ObmB,e84a16f8-a2d6-4d73-91f9-92133d78e45d,2d2b0897-1d9c-4826-95b1-f424feb8979d,"#N/A"
042d3425-ee64-4738-9268-27d8bc6cc9ac,USD,a0Z3h000001Objf,418662ec-841c-4335-8325-ebb11be36bec,fa35efc6-1989-4d1d-8309-7733c3eededf,Enterprise
04476a97-a711-4184-b2ea-9c467346b0bb,USD,a0Z3h000001ObhX,c24f1eb5-790b-476d-92bb-aa508f70194e,28e9d3d4-cee1-4421-999a-4ed44612068c,240.0
044fcb85-4c4f-4aae-b8fa-9385e17c4b26,USD,a0Z3h000001ObtN,748d4797-2321-4299-9af1-89464cd93ddd,eecc035c-8568-41b6-b7bc-db7d0144efe7,Include Professional Services
0455f45d-2178-4043-9535-62b32b5d2955,USD,a0Z3h000001Obdg,8e175aa4-6b40-4962-8cd1-eceb480da5ce,97946d03-69e6-40fa-8f08-e7ca8aa6944f,End to End Solution
046b4136-bd04-4c97-95ca-fea841aaa209,USD,a0Z3h000001ObcI,8e175aa4-6b40-4962-8cd1-eceb480da5ce,8f682132-0022-4a71-9a5a-c75f06e8a165,End to End Solution
0491f694-3528-4928-8114-6988d464402c,USD,a0Z3h000001ObxQ,75572e99-0820-41b4-9d63-dcec60068dec,24bf9b56-6b9a-40c1-9eb0-673b7592eb45,Yes
04a5f23b-472e-4ba5-9095-d133489fbef6,USD,a0Z3h000001ObNX,0148bc94-68ec-4bcd-a3f2-708b43ed06f3,8632fc6d-1474-4f28-bdb4-02aabbbdea02,"#N/A"
04b00491-3e0a-4c91-90b4-0205a9973103,USD,a0Z3h000001Obrs,748d4797-2321-4299-9af1-89464cd93ddd,9161fe22-7c40-4d2b-be94-bb3c62b49fa1,Include Professional Services
04c7e25f-44d8-426d-91e9-a7a569c1d007,USD,a0Z3h000001Obgf,8e175aa4-6b40-4962-8cd1-eceb480da5ce,577d6585-f5af-444a-9ae3-e36efdf38699,End to End Solution
04c8517a-224e-44ec-8fdf-39ea3568e22e,USD,a0Z3h000001Oba5,8e175aa4-6b40-4962-8cd1-eceb480da5ce,f995096e-5da7-4587-ac17-9aad91beb778,End to End Solution
04d925d0-e62c-44b7-9cdd-8429bd5e44f2,USD,a0Z3h000001Obsh,c24f1eb5-790b-476d-92bb-aa508f70194e,54d59835-aa96-4e48-ad21-e724f0cc9d5e,240.0
04db3253-6b29-4161-b354-7dbc0e079079,USD,a0Z3h000001Obkc,8e175aa4-6b40-4962-8cd1-eceb480da5ce,20ae9d4c-307e-4a3e-8d21-e735e1b8d14a,End to End Solution
04e6fa78-501e-4fb4-8834-7dd1b10fa468,USD,a0Z3h000001ObtI,748d4797-2321-4299-9af1-89464cd93ddd,d5c3a623-7c81-4814-91ef-56197b78aeec,Include Professional Services
04f03e61-aea3-456c-adad-7448484285f0,USD,a0Z3h000001ObhH,180cbf3a-83d5-4d4e-8c1f-efcca750a959,953c7c9a-e500-41de-b843-71ba48e5fac9,"#N/A"
04fc2eb9-91e1-45e7-9459-9086b7f00011,USD,a0Z3h000001ObSO,748d4797-2321-4299-9af1-89464cd93ddd,c0bf8b5c-4615-4821-8b0d-8f408fd35e0c,Include Professional Services
04fe919a-46c3-4520-ac58-ec601b20a792,USD,a0Z3h000001Obb0,418662ec-841c-4335-8325-ebb11be36bec,cf631e5f-208a-48ac-9918-b007fb1b2407,Enterprise
050a8139-aeac-4ce5-8c3b-b548ed304d1e,USD,a0Z3h000001ObsG,ab0c07e8-99e5-40f8-9331-816d50f9e79a,c7049bfb-e848-44d1-b37a-a22b37e67cc3,"#N/A"
05104870-41a7-4b2a-84c6-db7f974b5d2f,USD,a0Z3h000001Obgw,75572e99-0820-41b4-9d63-dcec60068dec,0ecba54b-8713-42b1-8509-766a36c2ebe4,Yes
052adf58-f526-4e5c-8440-4cd8e67479a4,USD,a0Z3h000001ObtV,0148bc94-68ec-4bcd-a3f2-708b43ed06f3,eecc035c-8568-41b6-b7bc-db7d0144efe7,"#N/A"
0577fcc3-28d9-4b59-918e-12a3d4202ccd,USD,a0Z3h000001Obct,c24f1eb5-790b-476d-92bb-aa508f70194e,6b93a08a-ded2-4651-ac40-c18b8156409d,300.0
058e66ef-a1d8-4a92-a37d-bfe3ce00f8f5,USD,a0Z3h000001Oc0j,8e175aa4-6b40-4962-8cd1-eceb480da5ce,8959727b-83eb-4b39-aa3f-48ec84d04892,End to End Solution
05e50959-ed65-4d7e-ab20-beca9bdff301,USD,a0Z3h000001ObOo,c24f1eb5-790b-476d-92bb-aa508f70194e,75710d91-510e-4a9f-be61-35a7b66418f8,240.0
0605a249-9aad-4dd3-89d9-35c47a2531da,USD,a0Z3h000001ObjX,c24f1eb5-790b-476d-92bb-aa508f70194e,6cf55728-21f4-4a70-9487-26511ab284ed,240.0
06211188-4bd6-4dc0-ba16-11b083ede7bc,USD,a0Z3h000001Obh0,c24f1eb5-790b-476d-92bb-aa508f70194e,c430c1c1-5d0b-4b24-9cbe-0a9e4c5fe2ac,240.0
06278393-71d4-4b47-a945-17c06a194222,USD,a0Z3h000001Objn,75572e99-0820-41b4-9d63-dcec60068dec,36b15b92-5899-450d-8d0e-b788a3743812,Yes
064c9476-fadc-4ec1-a2fb-3f7343fbc80b,USD,a0Z3h000001ObrP,418662ec-841c-4335-8325-ebb11be36bec,fc2e2825-06f8-402a-9530-71325a0d5fc6,Enterprise
06762162-3261-42f1-8825-4aa255a4d5a6,USD,a0Z3h000001ObeW,c24f1eb5-790b-476d-92bb-aa508f70194e,6ea0c782-edcf-4377-8040-76aa70a169d5,240.0
0676270a-9852-4d6e-96e6-7b8be49b17ea,USD,a0Z3h000001ObRQ,418662ec-841c-4335-8325-ebb11be36bec,53f69bc4-76a4-499e-a37d-85793bc1d19e,Enterprise
069cc1a0-4b88-40f4-a537-061726f9ea8b,USD,a0Z3h000001ObcE,4a73489b-5de8-4bb0-b40a-ccc6b1cc2ec3,d092b6b8-eb6f-4c41-ae2a-32eb15f3c3f3,"#N/A"
06ab1562-a9be-4b8d-8088-16505f60ce69,USD,a0Z3h000001ObOQ,8e175aa4-6b40-4962-8cd1-eceb480da5ce,d269b373-54ec-4b36-9b76-fa79373545fe,End to End Solution
06c66844-ce5f-46cf-8f85-fe9c8af33fe4,USD,a0Z3h000001ObQv,748d4797-2321-4299-9af1-89464cd93ddd,e7ce47db-0bcc-4a8d-b458-418d777f982e,Include Professional Services
070a3ea0-8a51-46ea-a179-255463b8e1eb,USD,a0Z3h000001Oc0L,c24f1eb5-790b-476d-92bb-aa508f70194e,6bd8d52c-c2e7-4015-86a2-7f14fa26ba02,1892.0
070b5f13-3b96-4f9e-b355-faff327cbabe,USD,a0Z3h000001ObTe,37a6a66c-8b8c-4dd3-a0fa-31da20974a14,a3990d0d-02ff-41ec-85dd-6c3c7f561d3a,"#N/A"
0729b1b0-853f-46d5-9311-64af29773640,USD,a0Z3h000001ObmP,ab0c07e8-99e5-40f8-9331-816d50f9e79a,b10c738f-3f55-49ba-be93-279e81449d20,"#N/A"
0730b740-043c-4864-967e-41bfea13419a,USD,a0Z3h000001Obcq,748d4797-2321-4299-9af1-89464cd93ddd,76558291-6368-4733-9813-0ff2f347b8d0,Include Professional Services
076e35f4-d65d-4824-810a-c71e431c3f84,USD,a0Z3h000001ObsB,75572e99-0820-41b4-9d63-dcec60068dec,c7049bfb-e848-44d1-b37a-a22b37e67cc3,Yes
07b7f4fd-433b-4216-b508-f9f84b538f9a,USD,a0Z3h000001ObmS,e60fc2ed-a2d0-48a1-817a-28fc0b4d6dd9,b10c738f-3f55-49ba-be93-279e81449d20,"#N/A"
07c6e854-f93f-49e1-9277-fd5d675f303c,USD,a0Z3h000001ObqB,75572e99-0820-41b4-9d63-dcec60068dec,2941b9f3-5c68-4a71-953f-c5958dbe7a7e,Yes
07deb035-4931-4497-8e25-03c880e71f48,USD,a0Z3h000001ObRD,c24f1eb5-790b-476d-92bb-aa508f70194e,10db115d-6f2e-4535-807a-edc25eba81c1,240.0
07f21a56-498c-4263-9e05-e26f793fdc15,USD,a0Z3h000001ObWR,75572e99-0820-41b4-9d63-dcec60068dec,37c1e05f-f70b-4b81-83a9-aca5a04892b6,Yes
08043818-596f-4d7d-8516-a98726d11893,USD,a0Z3h000001Obqm,c24f1eb5-790b-476d-92bb-aa508f70194e,799c42f8-b8c7-4bf2-8efb-6d2fe9cf5d6a,240.0
080a03ec-5873-41d7-bcd8-3bf8aacec8be,USD,a0Z3h000001ObvW,418662ec-841c-4335-8325-ebb11be36bec,930395c4-c188-4cb3-be1f-e9324e207ff6,Enterprise
08227c5e-13f5-41d2-b442-d232f85bd0b5,USD,a0Z3h000001Objj,748d4797-2321-4299-9af1-89464cd93ddd,7ed930cc-c19f-4a3a-b6d7-76181ccc3b0f,Include Professional Services
08252ca0-361b-4dcc-a0a1-b5e4ac4ff17d,USD,a0Z3h000001ObnB,c24f1eb5-790b-476d-92bb-aa508f70194e,ecc06cc8-ba18-4db2-83bb-cd2ea57dfe6f,240.0
0858b96b-8ba8-45a5-9050-28a8a76b86b9,USD,a0Z3h000001ObWA,748d4797-2321-4299-9af1-89464cd93ddd,af802c4b-78dd-4280-9a17-9c404575c4a4,Include Professional Services
088fbd14-cf3b-4ad6-8e17-76cb19fdf5fc,USD,a0Z3h000001ObMe,75572e99-0820-41b4-9d63-dcec60068dec,e3f76b5b-13d2-4eef-8487-5396a181328d,Yes
08969889-5992-4bb3-90d0-89ebbd0edde8,USD,a0Z3h000001ObZA,418662ec-841c-4335-8325-ebb11be36bec,2bb436cd-647a-4adc-b108-0e4e2da4bd9a,Enterprise
08e91939-89c6-413c-a19b-21a7b2e852c2,USD,a0Z3h000001Obf1,418662ec-841c-4335-8325-ebb11be36bec,ea7bb6c4-8887-4c33-b306-9525a12228c2,Enterprise
08e97db9-3b4e-443c-8ffc-a2b1b50c0623,USD,a0Z3h000001ObbM,c24f1eb5-790b-476d-92bb-aa508f70194e,87b2d626-3936-44b5-a619-ae95760a8301,132000.0
08ee67fb-a2c2-45f1-9f92-cf87ecffb3ad,USD,a0Z3h000001ObVs,8e175aa4-6b40-4962-8cd1-eceb480da5ce,90213d5a-2da1-4568-b93c-e4ba8882a929,End to End Solution
08f956cc-e1f1-4ab5-9002-d311fa1fa03a,USD,a0Z3h000001ObmI,8e175aa4-6b40-4962-8cd1-eceb480da5ce,b10c738f-3f55-49ba-be93-279e81449d20,End to End Solution
08fe516f-df90-48d0-b25d-fc5077b2df1d,USD,a0Z3h000001Obe5,75572e99-0820-41b4-9d63-dcec60068dec,34ca13c3-bf24-418b-806a-daacacdd3ef9,Yes
09118117-b639-4e25-97bb-c6089b2d6004,USD,a0Z3h000001Obzi,75572e99-0820-41b4-9d63-dcec60068dec,168ba788-c97e-402d-b733-d378c425b553,Yes
091f5f6b-c9a9-4955-8468-d81e87e18b7d,USD,a0Z3h000001Obh6,75572e99-0820-41b4-9d63-dcec60068dec,b3fbea6a-f74e-48cf-b94f-f9463b212717,Yes
091f68bc-3012-4fc2-a8b4-4a9b518195ef,USD,a0Z3h000001Obcc,8e175aa4-6b40-4962-8cd1-eceb480da5ce,c428e89e-cb46-4604-a700-2f9936c390e4,End to End Solution
09396ac6-8f49-4118-bc4c-81888980f763,USD,a0Z3h000001ObLi,c24f1eb5-790b-476d-92bb-aa508f70194e,8632fc6d-1474-4f28-bdb4-02aabbbdea02,240.0
0948523d-7f05-45c8-8609-57561ab34cf7,USD,a0Z3h000001ObVF,75572e99-0820-41b4-9d63-dcec60068dec,75f1e01d-466f-462b-9f1f-7f4dc254dec1,Yes
0958f5bc-9663-4701-b890-fba6e0b3e8cb,USD,a0Z3h000001ObWK,cb2e780c-22ae-48a7-bbea-fbb6c51dd523,28cc83da-f29b-4dbf-9b6b-a3d8a50fd637,"#N/A"
09593ec0-cd77-4007-a599-b66fb9e2f7ba,USD,a0Z3h000001ObMX,8e175aa4-6b40-4962-8cd1-eceb480da5ce,29911977-d113-44e2-899e-fd4151609a80,Risk Assessment
09681ffe-2442-4f54-8f7e-145090be07d7,USD,a0Z3h000001ObP5,748d4797-2321-4299-9af1-89464cd93ddd,ee3405b1-f711-4c39-946b-1070cedba77d,Include Professional Services
098d3a78-2d57-4cf1-aff7-0ef5ea09052d,USD,a0Z3h000001ObXa,748d4797-2321-4299-9af1-89464cd93ddd,00835368-a6dc-403a-809a-861807a3f4b9,Include Professional Services
099fb9c6-28d4-40f4-8271-9214c8382420,USD,a0Z3h000001ObUU,8e175aa4-6b40-4962-8cd1-eceb480da5ce,445c9eb1-cba6-4498-8882-d918c2360af4,End to End Solution
09cd7fbf-597d-47d8-b812-64c4b4b6cb1a,USD,a0Z3h000001ObwK,748d4797-2321-4299-9af1-89464cd93ddd,e0453d70-0507-4d71-8ce8-9291c2091ece,Include Professional Services
09d533f9-9752-401e-aa99-b35d28d27d28,USD,a0Z3h000001ObOE,418662ec-841c-4335-8325-ebb11be36bec,57c6327b-9fd5-43cc-b3f7-110bdf7d132c,Enterprise
09f4a45a-1d03-42f0-8d81-b781dcf5bfd7,USD,a0Z3h000001ObMw,418662ec-841c-4335-8325-ebb11be36bec,3c245272-1690-47b0-b60e-069903b41142,Enterprise
0a145c70-e999-4d4f-a784-f77ddb2c679b,USD,a0Z3h000001ObyY,c24f1eb5-790b-476d-92bb-aa508f70194e,da827ca4-ec43-4fe1-8e68-025af9e4397e,350.0
0a215236-fddb-4001-b9d8-bd15ed05b582,USD,a0Z3h000001ObXh,8e175aa4-6b40-4962-8cd1-eceb480da5ce,8a0802b0-d1e5-4f0e-9440-fbba19961dfe,End to End Solution
0a2959d2-946d-4ffd-a174-5fdf71175180,USD,a0Z3h000001ObVE,c24f1eb5-790b-476d-92bb-aa508f70194e,75f1e01d-466f-462b-9f1f-7f4dc254dec1,350.0
0a30099c-4ef5-458e-a01b-5679538dff99,USD,a0Z3h000001Obcn,8e175aa4-6b40-4962-8cd1-eceb480da5ce,76558291-6368-4733-9813-0ff2f347b8d0,End to End Solution
0a5bf6d9-aa6b-4860-b139-73e50ad14869,USD,a0Z3h000001ObSB,8e175aa4-6b40-4962-8cd1-eceb480da5ce,f441c268-7dcb-4627-a073-a5070b381594,End to End Solution
0a82603c-a583-4195-bf8f-109b8003d97f,USD,a0Z3h000001ObyB,c24f1eb5-790b-476d-92bb-aa508f70194e,4e77545a-1a33-448f-b00e-f347f977c423,300.0
0a90beed-47ab-4d4e-a89c-a028b1e6f38c,USD,a0Z3h000001ObVh,418662ec-841c-4335-8325-ebb11be36bec,30a49747-c346-4888-a250-28182063e776,Enterprise
0aa72a76-226a-43d5-815f-ad76a3ed3b39,USD,a0Z3h000001ObPn,75572e99-0820-41b4-9d63-dcec60068dec,fc543269-7888-4c4e-a0ad-e1725cd2ded4,Yes
0aae1323-d3b5-4961-889b-19b5d0c65c74,USD,a0Z3h000001ObTM,75572e99-0820-41b4-9d63-dcec60068dec,09e52785-563f-4e2e-8eb8-223dfc5d90ab,Yes
0ac7eb5d-d058-43da-90d6-3533c6b34cb4,USD,a0Z3h000001Obai,4a73489b-5de8-4bb0-b40a-ccc6b1cc2ec3,8cde8624-81ed-404d-9ca3-c691ef88f383,"#N/A"
0adac89f-ceb7-4fab-a33c-09dd71c7ff02,USD,a0Z3h000001Obg3,8e175aa4-6b40-4962-8cd1-eceb480da5ce,e26f6b90-3f50-4b98-9751-6a4dd39f0c60,End to End Solution
0ae0edd6-cc76-4d78-aa46-17643cde7778,USD,a0Z3h000001Obw7,cb2e780c-22ae-48a7-bbea-fbb6c51dd523,a8864d7f-ab33-46e9-b930-8a56e72a845d,"#N/A"
0af429f2-3df4-401b-ab80-bb4dbf000a8e,USD,a0Z3h000001ObOy,c24f1eb5-790b-476d-92bb-aa508f70194e,f091a504-23b5-430c-8093-54e91dd71701,240.0
0af834de-644c-495b-aaab-d7a7c99d66bc,USD,a0Z3h000001ObwL,418662ec-841c-4335-8325-ebb11be36bec,e0453d70-0507-4d71-8ce8-9291c2091ece,Enterprise
0afc27a1-b888-4809-bcd5-52b091f6e334,USD,a0Z3h000001ObaG,c24f1eb5-790b-476d-92bb-aa508f70194e,6274c350-7b7a-4a61-9ab9-5f9fbcca3420,240.0
0b0e24d1-a854-4743-8356-7b7837b60e2e,USD,a0Z3h000001ObTz,8e175aa4-6b40-4962-8cd1-eceb480da5ce,4d418d23-f56f-49b8-9504-de5f826a69a6,End to End Solution
0b2f5876-6972-47f8-97e6-6d03d216513a,USD,a0Z3h000001ObLD,8e175aa4-6b40-4962-8cd1-eceb480da5ce,cd79eef9-f8e7-4659-b5ad-179f27c6c1a3,End to End Solution
0b3ed8aa-99cf-4d17-9386-e9a2378281f0,USD,a0Z3h000001ObTo,418662ec-841c-4335-8325-ebb11be36bec,3f2bf708-2b4d-4473-aa37-96d275492ed8,Enterprise
0b4b895d-c078-44f2-b367-8025f57064db,USD,a0Z3h000001ObcZ,75572e99-0820-41b4-9d63-dcec60068dec,6907c489-a418-4195-b1a6-0b41baea8570,Yes
0b5dbd26-5dca-4e17-bfce-a4dd0582c3ab,USD,a0Z3h000001ObyD,748d4797-2321-4299-9af1-89464cd93ddd,4e77545a-1a33-448f-b00e-f347f977c423,Include Professional Services
0b7c109b-1974-48a5-9a01-2a00a9e53c5e,USD,a0Z3h000001ObQP,418662ec-841c-4335-8325-ebb11be36bec,644cdf88-ca8d-4ebe-8e1b-1458fb3889ca,Enterprise
0b9f2faf-bee1-4dc2-a7fd-a1e89cae12c3,USD,a0Z3h000001Obnp,8e175aa4-6b40-4962-8cd1-eceb480da5ce,78933dfc-fe3b-4f46-ab05-7d7280e8cbbe,End to End Solution
0ba4c944-0be4-468d-ab96-5e26921ea1a6,USD,a0Z3h000001ObPh,c24f1eb5-790b-476d-92bb-aa508f70194e,8b303e40-faf9-49e3-a422-b45b8e72c05c,350.0
0baf28d5-29af-4e84-b3d4-567291bc91e9,USD,a0Z3h000001Obt6,c24f1eb5-790b-476d-92bb-aa508f70194e,8d81b3a4-0c6d-43d6-aaa2-3c36c90f5c1c,3500.0
0bdb4cef-05e1-4740-baab-b2f6dc636308,USD,a0Z3h000001ObfA,748d4797-2321-4299-9af1-89464cd93ddd,6455bf70-253f-4ad5-aad6-ec29228072a2,Include Professional Services
0bea1e39-0af0-4805-8e8a-474c11937edf,USD,a0Z3h000001Obnn,748d4797-2321-4299-9af1-89464cd93ddd,1ca765d0-a0f9-4327-8e15-294a3d6f09f3,Include Professional Services
0bf0e94f-3bd8-47bb-818d-e8e1fbf4937a,USD,a0Z3h000001ObX9,c24f1eb5-790b-476d-92bb-aa508f70194e,6277dc00-c43e-4889-996c-ca83c75ad746,350.0
