"Guid","CurrencyIsoCode","Product_Utility_Key__c","SBQQ__Active__c","SBQQ__Product__c","SBQQ__UnitCost__c"
07342c66-e72b-468e-8ec1-c4f87eb01f22,USD,01t41000003tAJaAAMUSD,true,"#N/A",18.850290608358335
0776aa44-e081-4a77-b7ab-6f3593cfbc59,USD,01t3h0000029BJhAAMUSD,true,14530968-1aa6-4d4c-ae1b-755011f581a0,0.0
0792438a-1036-444b-aa99-861ff46f04ee,EUR,01t3h0000029BK3AAMEUR,true,dbe181dc-5664-4bc0-96aa-8c21124f6124,0.0
07c5f999-b695-4ffb-b530-b940eb661887,EUR,01t41000003Wkb1AACEUR,true,"#N/A",32.28165806611145
07e81b32-0f30-437b-bd5f-d8f3681779f5,EUR,01t1I000000JUVlQAOEUR,true,db7fc448-40c3-4228-b20c-31ab2e5c6c2e,6370.948250217187
08135c6a-d2f2-4754-8287-4603a79c858a,GBP,01t1I000003ApVBQA0GBP,true,b2f341c6-f308-42ce-add0-9190cf45d086,157.01762783064427
084005cc-6e03-412e-97d8-349dc5faa6fc,AUD,01t3h0000029BKFAA2AUD,true,7459f179-061f-411a-a36d-9a00cd7a07bc,2511.778266687875
0853d662-529f-4c97-b80b-df3a78d1e835,USD,01t3h0000029BKcAAMUSD,true,d843e1db-7352-456f-a892-3b86aa26705c,188.232783774571
0857891c-896a-474b-a328-f91f0980fedd,EUR,01t3h0000029BK8AAMEUR,true,b4639874-dd10-4ddc-9bc8-8967a8a29b8c,113.7302479565958
08f2eeb2-a889-4978-8472-5e7b33d6480f,USD,01t3h0000029BKCAA2USD,true,c9630b22-8c2f-4b25-bb3f-e7de77a1d91d,229.64399620497662
09048f65-5323-4932-8483-3326bd4921ce,GBP,01t3h0000029BKGAA2GBP,true,3c215587-2a45-4c30-8c9d-ad1c211e519d,1084.220834541529
091de859-81f4-4954-b067-74c26626cb68,USD,01t1I000000JUVeQAOUSD,true,02a89180-780a-48ee-90c2-76fd8f37f6b3,3.4747980654952073
0927b222-3f58-48e4-85e1-85effbbea136,USD,01t1I000000JUVKQA4USD,true,4cd9aeb3-6935-4242-bb34-1aa54e7d9573,416.9757678594249
0945dabf-05d8-49ba-a157-1ae7193b4efc,EUR,01t3h0000029BKEAA2EUR,true,50bfbd9d-49d8-4831-9820-c9f1ec991f60,1716.6829880240875
0992cdce-71ca-401d-9b5e-096004267bd8,GBP,01t1I0000039KDRQA2GBP,true,acc54c25-084e-44ee-b272-5f544c6a82ce,0.0
099bfc99-f39e-4d05-9670-7e58d07072c5,USD,01t1I000003hDNPQA2USD,true,b230487d-4e25-4502-9405-dfb155bbe476,3474.798065495207
099dd0e8-b857-4985-a5ba-1ea51f659b75,EUR,01t41000003uAMfAAMEUR,true,"#N/A",1872.1826846650988
09c11dee-47e4-4630-a2bf-65a88b63da8f,USD,01t3h0000029BJ5AAMUSD,true,56293cb8-5ac0-47a2-b87c-7df42df44889,75.2931135098284
09c6f02d-c4e4-4642-a455-57cdabf33e44,USD,01t3h0000029BIUAA2USD,true,f544db94-1248-425d-a874-a7bc50cc9478,651.2854318600157
09f35a68-b973-43ee-b0a5-0f21a6db0d37,USD,01t3h0000029BIWAA2USD,true,d4d1c847-7f5c-42f1-9bb3-7a40a22627e7,30.870176539029643
0a3d645d-2819-4eec-a15f-851e5e28ca99,EUR,"#N/A",true,"#N/A",7.1570358474961555
0a64b5bc-acb2-42da-9cd1-f0a87af341f8,GBP,01t1I000004FMLMQA4GBP,true,"#N/A",5.325792340890621
0a812690-27e2-4ceb-a87f-65fbf88d9ed9,USD,01t1I000000JUVqQAOUSD,true,bf80f687-c78f-461f-8b50-d826e2cd5725,1389.919226198083
0ad565a2-1b9b-4f66-8d2c-a4b5e9485589,EUR,01t3h0000029BJ5AAMEUR,true,56293cb8-5ac0-47a2-b87c-7df42df44889,71.52845783433698
0ad7a95c-1359-48f4-881f-13c1e343ef08,GBP,01t3h0000029BIwAAMGBP,true,54ddec67-7e69-4bf1-952f-0d325dd7cb73,401.45685778532425
0afeab2c-427e-48b8-ba48-27b5c26e2701,GBP,01t1I000004NJgpQAGGBP,true,f4f195b4-e816-45fa-9497-95f1a81699a3,3151.791516568726
0b1e65e0-23af-4c96-a684-cbe2a902395b,EUR,01t3h0000029BIoAAMEUR,true,357c2212-bb82-4a28-9f44-20065855d85b,107.29268675150547
0b302324-70a3-40e7-b53a-eb644c3b2fc3,GBP,"#N/A",true,"#N/A",6.949744964705165
0b758974-c337-4e22-b17f-33bdccf26811,GBP,01t1I0000039KDgQAMGBP,true,f11da937-eb30-4606-abb6-92cc4e53dfc7,853.7290468135742
0b79d457-d3b7-448b-9d8f-1bfc956fdfff,AUD,01t3h0000029BJzAAMAUD,true,541ea312-1904-4ec6-bd0d-6666c04f5d71,1347.9876697891598
0bb7c38b-0e71-432f-8e20-24c18e679faf,USD,01t1I000000JgKVQA0USD,true,53951f9a-99af-4345-9453-1845d0b98c75,694.9596130990415
0bc8806c-39c6-44e7-bfa5-07f4a1d980eb,GBP,01t3h0000029BJqAAMGBP,true,75489686-1f1b-45a4-a290-533cc16a0e12,0.6023449080786272
0bd5a4c7-3e96-4409-942f-63c33ed84d8f,GBP,01t3h0000029BILAA2GBP,true,bf80f687-c78f-461f-8b50-d826e2cd5725,1204.6898161572544
0bd7b681-5e61-4ea5-8ab0-d3577428e2e1,GBP,01t3h0000029BIUAA2GBP,true,f544db94-1248-425d-a874-a7bc50cc9478,521.0283454880125
0bd96604-c4ce-4544-a614-c9dc5d1ff8ec,EUR,01t41000003WOAbAAOEUR,true,"#N/A",68.12542057653474
0c07737c-e35e-4584-b742-289686d63a5b,EUR,01t3h0000029BJRAA2EUR,true,fb2d073b-c2d8-4bcc-9b6d-6fcedaa84faa,17882.114458584245
0c185cf9-3f04-4d04-9aca-8bef45684462,GBP,01t1I000003ApUsQAKGBP,true,8b3568c4-ba49-4915-a908-fb08809acc13,165.0857272843928
0c2b3908-c4f8-4f06-9431-48cb97f7e78f,GBP,01t3h0000029BIfAAMGBP,true,735f8c87-da4b-462b-abc9-df6482f38dfc,1746.1978885199403
0c98e2c6-6ab4-48cc-a0a9-c28ceaaa36ec,EUR,01t3h0000029BKZAA2EUR,true,1f4da963-19a1-495c-ac43-2a7c723cd87b,0.0
0ce9c713-f5a2-4522-902a-e1b13aa47370,GBP,01t3h0000029BIHAA2GBP,true,db7fc448-40c3-4228-b20c-31ab2e5c6c2e,6023.449080786272
0cf40ea1-ea4c-46b0-9136-d68c2c075703,GBP,01t3h0000029BIVAA2GBP,true,808bf517-c2e9-41bf-b973-67c6462b8519,1566.0967610044306
0d12a1d3-f9b0-4f9a-8b19-2ba4c04613cb,AUD,01t1I000000JhJEQA0AUD,true,62932448-67d1-4044-8961-5fce2eae0fbb,96.59938622076676
0d62ecfe-642e-4f49-8b3d-f33b4170734b,EUR,01t3h0000029BJcAAMEUR,true,aa8eb145-ccd9-4167-abcd-c8ee74979ea8,35.76422891716849
0d8a6e45-4fad-40d9-a201-cc87861d2c51,EUR,01t3h0000029BJwAAMEUR,true,98408a4d-0679-47fe-a758-27684bebe546,71.52845783433698
0d9214d1-6842-4d3c-95fb-9bfed25ef3f7,EUR,01t41000003WkbaAACEUR,true,"#N/A",35.96516881931413
0dab93f8-c23f-4a1c-9fb7-5ab96f2f2703,AUD,01t3h0000029BKdAAMAUD,true,21bcabac-77f4-4eb6-95c6-e3d7e1b65e15,0.0
0dfc5b81-1060-44bb-9081-25cb44273323,USD,01t1I0000039KDaQAMUSD,true,8de24f43-f58a-423c-892f-da0d2e4fab2f,395.6471847511294
0e281d94-029c-40c0-9884-1aa95327dbd3,USD,01t1I0000039KDpQAMUSD,true,7459f179-061f-411a-a36d-9a00cd7a07bc,1667.9030714376995
0e7a6700-e06e-49d3-940c-a4cd72bdf5ac,GBP,01t3h0000029BJmAAMGBP,true,4b5d17b2-c5b1-4dd0-86e3-3a46fc47fb91,120.46898161572544
0e8ff46c-c1f1-46e6-a914-f2db214463b2,GBP,01t1I000000JUVrQAOGBP,true,fb2d073b-c2d8-4bcc-9b6d-6fcedaa84faa,13899.192261980828
0f228aa8-5708-48d4-9d3d-94911afe69c6,GBP,01t1I0000039KDQQA2GBP,true,dbe181dc-5664-4bc0-96aa-8c21124f6124,0.0
0f2316c8-2fd9-4bc6-934c-ae91b403e8c1,GBP,01t41000003uAMfAAMGBP,true,"#N/A",1576.5748923495569
0f2d1d46-2a05-4f2e-9bb0-74ee7b04c25c,AUD,01t3h0000029BJXAA2AUD,true,680457e3-0024-463a-892e-5f3d7ee9ad14,20931.485555732295
0f41e63e-20ee-400d-9cd3-4ff552eb8b0a,EUR,01t1I000004NJgiQAGEUR,true,21bcabac-77f4-4eb6-95c6-e3d7e1b65e15,0.0
0f6802b1-887c-47a3-870d-b15ac50b238a,GBP,01t1I000000JUVhQAOGBP,true,c03e46fb-1bdc-4065-88a1-4eb231a71807,221.83110850121403
0f8cee88-cf29-4155-8755-81cf6fcd0613,EUR,01t3h0000029BKYAA2EUR,true,b230487d-4e25-4502-9405-dfb155bbe476,3576.422891716849
0fc28240-cc8f-4957-8abe-1c6494106819,EUR,01t1I000004NJguQAGEUR,true,6ce56460-94eb-45fa-94b5-3aa33275b8c4,3703.6571970872624
0fc50739-5819-424a-a2e9-4fb47e031fdc,EUR,01t3h0000029BItAAMEUR,true,8fa30a22-edf1-4b81-91ec-f22a47bf8f24,485.6782286951481
0fe5d908-ecf1-405a-a81c-a91c6568f2dc,AUD,01t1I000000JUVgQAOAUD,true,4587ca84-8bd1-4ac9-bfec-7450dafeb9f8,192.23277857932584
0ff1456e-b0a5-4b85-8982-a5253c44b2ee,AUD,01t1I000000JUVeQAOAUD,true,02a89180-780a-48ee-90c2-76fd8f37f6b3,4.829969311038338
100183e3-5f92-4512-9a78-6e8f82887903,AUD,01t1I000000JUVXQA4AUD,true,85f78d3f-28ba-4291-bbf3-52357a69999e,96.59938622076676
100f1633-3675-449b-bdcc-851948ab4c54,GBP,01t3h0000029BIRAA2GBP,true,b2f341c6-f308-42ce-add0-9190cf45d086,152.39326174389268
102625a7-3f35-440a-b2de-af4705ac2121,USD,01t1I0000037v84QAAUSD,true,9e037fc0-2c81-47f5-9712-7553c457f3df,0.0
103b0383-c760-42ce-bedf-f0964e77cf9d,USD,01t1I000004NJgmQAGUSD,true,1edfdb01-0fec-4f54-9004-a1548d155037,4596.3626283293925
10406612-efd5-4031-8e89-a3055b95b12c,AUD,01t1I000000JgUzQAKAUD,true,1f4da963-19a1-495c-ac43-2a7c723cd87b,1.078332523145235
10482b6b-088c-4fb9-9de9-d80b21cfd4f5,GBP,"#N/A",true,"#N/A",6.026977555786236
10a9ffca-354d-4cf6-bb08-6762ae8eebe1,USD,"#N/A",true,"#N/A",75.34027074253447
10bf55fc-602f-4be5-8d53-efd38dc7cd53,EUR,01t3h0000029BIzAAMEUR,true,4cd9aeb3-6935-4242-bb34-1aa54e7d9573,429.1707470060219
10cb366f-bcf0-47ed-a13d-e02b6d37c8ac,GBP,01t3h0000029BKjAAMGBP,true,29bd993d-ecfb-4b2e-bd53-36e5573242dd,0.752931135098284
10e6aaf3-a387-4e91-8391-c7a8ef981de4,EUR,01t3h0000029BKJAA2EUR,true,65067626-beab-4e5b-933d-903aa6a79848,213.87008892466758
10f53155-7742-460c-9c22-404429788c2f,AUD,"#N/A",true,266e0040-acb6-45f6-b79e-1f1b6c9c8bee,88.28
11046737-de5e-422d-a7b4-55b1aa25767c,AUD,01t1I0000039KEbQAMAUD,true,cabd406f-e3d7-4f33-ac60-fd24874fb6a0,0.0
11063d60-2f15-47cb-b5d7-afb29e54768f,GBP,01t1I0000039KDsQAMGBP,true,9172d3ce-6ef7-4448-8707-52ad60093b50,3487.113264904648
1107ec80-0476-47c8-bf10-d3648e6e104c,EUR,01t3h0000029BJTAA2EUR,true,1b80a053-6ed4-4041-b143-e90e0b62e937,10729.268675150546
112d9a07-54b2-455e-9ecf-78addc2a40cd,EUR,01t1I000000JgUzQAKEUR,true,75489686-1f1b-45a4-a290-533cc16a0e12,0.7369898539481822
112e5ddf-502a-4daa-972a-ff96165a40d3,USD,01t41000003uAMVAA2USD,true,"#N/A",336.27833848400127
11f20e58-c63c-468f-a882-c5445425cd76,EUR,01t1I0000039KDIQA2EUR,true,9c9b47ab-e97e-4714-99dd-8c257952e052,21.372705764497283
11f78403-adf4-40ee-82e2-66f19d9e2c8c,GBP,01t1I000004EucJQASGBP,true,"#N/A",0.7316176062736234
1207d100-ad49-422e-b0da-99a2b9958af2,GBP,01t1I0000039KDJQA2GBP,true,cd7375d9-1ca4-45e6-8f88-6a93ae91df88,1110.9152324776808
1228f3c5-19f4-4b8b-a865-3c04991f2762,GBP,01t1I000000JUVuQAOGBP,true,88910820-bd72-42db-8729-f503e0e6801b,51.980926900184905
122a8e8a-ed06-43e2-81ba-138182e5ed9e,AUD,01t3h0000029BJCAA2AUD,true,85f78d3f-28ba-4291-bbf3-52357a69999e,104.65742777866147
12377ee0-26f0-4609-83ac-a01ecd2afb54,GBP,01t1I0000039KDUQA2GBP,true,e11b9f48-eb48-4d4e-ba51-de41576dab2c,1179.1837663170913
1267dac7-a441-43f5-995c-c6e3fa62900e,USD,01t3h0000029BKRAA2USD,true,e17162c1-47aa-4914-9c79-41307c52b3a6,361.4069448471763
1280d98d-8cf2-4e76-a242-ce4546c768d8,AUD,01t1I000003ApUsQAKAUD,true,8b3568c4-ba49-4915-a908-fb08809acc13,286.8364511566325
12d6c692-3f9b-4b65-9a58-66168aa1b5a6,GBP,01t1I000000JVitQAGGBP,true,ef8f0644-89cc-4bc2-973f-42a6f9d63428,155.15575872593308
12d8d8b3-141b-462c-a11a-f109e6a61364,AUD,01t1I000003ApVAQA0AUD,true,ae6f8353-10c7-4ade-b234-8b555e8c114e,187.62985902727087
12da115e-ffb0-4943-a9d2-1e324a39944f,USD,01t1I000000JUVNQA4USD,true,7910da7d-8903-4881-a7bb-5627054f2322,72.72061373268129
12f1a9fa-56f8-4c30-8739-dfeaa2e9e7d6,USD,01t1I000000JVbdQAGUSD,true,5a78fd1c-bd50-4427-b949-0cf9f4ae2810,0.0
131eafa0-626b-47a9-b853-f46a0d3c7561,EUR,01t1I0000039KDrQAMEUR,true,54ddec67-7e69-4bf1-952f-0d325dd7cb73,491.1963677579239
137cf01d-2adc-43e4-8342-ad8b220f56c3,AUD,01t1I0000039KDVQA2AUD,true,735f8c87-da4b-462b-abc9-df6482f38dfc,3126.085984598036
1396bd6f-c60a-4f84-8ccd-34375d4e4353,GBP,01t1I0000039KDbQAMGBP,true,cae82e7b-bc55-4b44-a2cd-58fe9a62c646,152.0526435514144
13bae736-b33e-40f1-afaf-1ce62ff07dcf,GBP,01t1I000000JUVMQA4GBP,true,f4c1bd52-6432-4ab1-bb45-a6b3b6862425,555.9676904792332
13ce0a81-2521-473d-b685-261a32f19777,USD,"#N/A",true,"#N/A",8.687181205881457
13e73efd-d936-467a-bd33-19a0648b97ae,AUD,01t1I0000039KDaQAMAUD,true,8de24f43-f58a-423c-892f-da0d2e4fab2f,549.9495868040698
13f7c7c3-f9c2-436a-b774-61881b226595,EUR,01t1I000000JUVtQAOEUR,true,1b80a053-6ed4-4041-b143-e90e0b62e937,10405.461541897825
14169799-4cbf-49a7-adc7-06a7566100cc,AUD,01t1I000000JUVpQAOAUD,true,0388d276-38b8-4dd5-b683-ba19f4584f14,2155.3077282387344
1432b607-9bdb-4e9e-97de-83476d7f5f9b,GBP,01t41000003u6tAAAQGBP,true,"#N/A",6.636144000017082
144b3223-ee4f-48cd-b543-f9a2c5472986,GBP,01t1I000000JUVnQAOGBP,true,e56f51ee-eba7-45eb-be4a-4f73fb8f2b0a,5559.676904792332
1466201d-a505-40e2-9b79-2338d889aac3,EUR,01t1I000004NJgtQAGEUR,true,92e1c626-9f65-4708-92a7-abc623f3553a,5723.83385004395
147a9bd5-5e60-4e68-b6e5-4b16d7efc5fd,AUD,01t1I000000JUVcQAOAUD,true,3f941024-d9b0-4fc1-aefa-fbe5719be4a6,193.19877244153352
147ef1e3-a972-4faf-9d35-034451e10b84,USD,01t41000003t90RAAQUSD,true,"#N/A",5.693980522078622
14d770b0-9806-4293-9523-0b07cecbfea5,EUR,01t41000003uAMaAAMEUR,true,"#N/A",89.55657451232287
161116f0-d53a-484a-a1a2-3b6f1478a808,USD,01t1I000000JUVjQAOUSD,true,54e33ffe-9123-445a-bb9b-69dec395a5a5,8754.576915770134
1631e39d-931c-49e5-afda-13508f2bf332,USD,01t1I0000039KDGQA2USD,true,dd03d4c0-4d58-4a0a-bd06-f8fb5e7b9ef6,1871.178450234753
163cf371-e978-4bdd-b028-f1bd7ad208bb,EUR,01t3h0000029BJBAA2EUR,true,e5d77835-1f91-4876-b952-77560259c9d6,35.76422891716849
169e801a-62b2-4bb7-8024-ce6c26acfebc,AUD,01t3h0000029BK5AAMAUD,true,ac040496-a333-4983-92a6-1bf45fcbce89,37.67667400031813
16c89403-f292-4819-9d60-54dc71b0734e,USD,01t3h0000029BJ9AAMUSD,true,9fcf60ba-4e8b-4e76-82db-812b6a6cc79b,11.29396702647426
16f3da90-ac92-4cdb-be47-2ed58f235bf3,EUR,01t1I0000039KDXQA2EUR,true,3ccd2496-bfc5-49f8-82d0-5f2c35a9354d,2179.2789981247747
170a2a14-dbe9-43e5-bd2c-c3b03de83de8,USD,01t3h0000029BKAAA2USD,true,8de24f43-f58a-423c-892f-da0d2e4fab2f,383.99487890012483
17bd5cc7-089a-4f8a-b135-166f428920da,EUR,01t1I0000039KDtQAMEUR,true,ae3c9dfc-5737-40f6-b8e2-d9576da2fffb,198.05688761690237
17cb23f1-620b-44df-9a42-93a61d71d46d,USD,"#N/A",true,"#N/A",75.56628791402554
17e6a046-9ba4-4915-84f7-50f1c3829167,USD,01t1I000003ApVAQA0USD,true,ae6f8353-10c7-4ade-b234-8b555e8c114e,134.9855100915618
17e7e64f-2146-4c61-8937-ae8e0f9459b6,GBP,01t1I000000JUVTQA4GBP,true,9f64edef-dd42-4f4a-b3c9-b875e0f29fb3,8339.515357188497
1804d507-aa6f-4df6-b55f-a5b463aa1d58,AUD,01t1I0000039KDJQA2AUD,true,cd7375d9-1ca4-45e6-8f88-6a93ae91df88,1930.2152164299705
1839f704-45be-4b2e-8a21-1120bdeecb35,EUR,01t1I0000039KDnQAMEUR,true,8fa30a22-edf1-4b81-91ec-f22a47bf8f24,500.4161108308157
1857619d-7bf1-4332-b77d-cf52b3cc41f8,EUR,01t1I000000JUVjQAOEUR,true,"#N/A",8316.848069981626
1859697e-77dd-4002-a88e-0e10f46aea02,USD,01t41000003WkbaAACUSD,true,"#N/A",37.85807244138329
185e111b-95ce-4bcc-ad62-3bebc11afe08,EUR,01t3h0000029BKgAAMEUR,true,5a47ed77-cef1-4a71-bafc-60e0fba80825,17.882114458584244
185e80e6-16c5-485a-989e-590b131094ac,EUR,01t3h0000029BKXAA2EUR,true,a879a06f-c26b-46b1-84eb-07b762b77774,160.9390301272582
18efbc2c-4df6-4b2e-aefb-383b60956550,EUR,01t1I000004NJh4QAGEUR,true,e5a077df-b486-40b1-8281-8bce8226b773,106.04465206788527
18fcc4ef-9f3c-4438-a628-72d93e723625,USD,01t1I000003ApV6QAKUSD,true,530eb599-17e2-4f00-9d99-bc6a778e695c,1439.0696621830293
190382bc-4dac-4fe4-834c-84d24dbc1d80,USD,01t1I000000JUVJQA4USD,true,cace458c-6b99-4a94-bb50-d76fb0f23567,1541.0774393987642
1915b8b2-608c-40b2-bf0e-b7c81047a249,GBP,01t3h0000029BKKAA2GBP,true,cabd406f-e3d7-4f33-ac60-fd24874fb6a0,0.0
19503bb5-c9ba-47d9-96f9-5395411f19a9,USD,01t1I000000JViEQAWUSD,true,b23daee8-c6e3-40ed-bf2f-d8135aaa298e,2327.3363808889962
195a281a-f80b-468f-b986-f322a694f021,GBP,01t41000003Wkb1AACGBP,true,"#N/A",27.184554160935953
19678e45-3fb7-43f0-a790-a97d279c90e7,USD,01t3h0000029BIiAAMUSD,true,7d8da3c8-8ed0-41a4-89da-5f202c2cce5c,395.2888459265991
19c65eaf-92af-4e53-b30b-65c1ec033685,EUR,01t41000003WOACAA4EUR,true,"#N/A",7.822189714207149
1ab301db-39bb-4160-a293-514f00271dcd,EUR,01t1I0000039KDKQA2EUR,true,ddb8ec85-0fd5-43fd-9a81-e7fbc06f1ce8,1954.497092670579
1ad59317-1531-41b9-8886-90d6f6ee065d,GBP,01t3h0000029BITAA2GBP,true,11fc2741-a475-4c7e-a5ad-e642d0acfd1a,487.89937554368805
1ad9c9be-45ee-4b5c-a94b-7d32d4dd4468,EUR,01t3h0000029BIsAAMEUR,true,00ed639c-c7db-4364-8723-2d08447df0d6,142.3416310903306
1b0f398b-f0a0-47e9-883b-264b8e0f0355,GBP,01t3h0000029BKUAA2GBP,true,18046ac8-91b1-4680-a1e1-f468ab94e46b,1597.4186962245194
